etymology_id,word_id,first_element_id,second_element_id,note,uncertain,etymology_type,mother_word_id,loanword_id,third_element_id
176332663340101,176332663340100,176332663328094,176332663319878,,,derived,,,
176332663340103,176332663340102,176332663328094,176332663319373,,,derived,,,
176332663340105,176332663340104,176332663328094,176332663319495,,,derived,,,
176332663340107,176332663340106,176332663328094,176332663319609,,,derived,,,
176332663340186,176332663340185,176332663328094,176332663319959,,,derived,,,
176332663340188,176332663340187,176332663328094,176332663320024,,,derived,,,
176332663340190,176332663340189,176332663318282,176332663328097,,,derived,,,
176332663340192,176332663340191,176332663320897,176332663328097,,,derived,,,
176332663340194,176332663340193,176332663319373,176332663328097,,,derived,,,
176332663340196,176332663340195,176332663318374,176332663328097,,,derived,,,
176332663340198,176332663340197,176332663317586,176332663328097,,,derived,,,
176332663340283,176332663340260,176332663317669,176332663328097,,,derived,,,
176332663340363,176332663340322,176332663317694,176332663328097,,,derived,,,
176332663340365,176332663340364,176332663317892,176332663328097,,,derived,,,
176332663340458,176332663340457,176332663319238,176332663328097,,,derived,,,
176332663340460,176332663340459,176332663317985,176332663328097,,,derived,,,
176332663340462,176332663340461,176332663318924,176332663328097,,,derived,,,
176332663340647,176332663340603,176332663317986,176332663328097,,,derived,,,
176332663340790,176332663340709,176332663317988,176332663328097,,,derived,,,
176332663340863,176332663340860,176332663318071,176332663328097,,,derived,,,
176332663340890,176332663340864,176332663318190,176332663328097,,,derived,,,
176332663340942,176332663340941,176332663318268,176332663328097,,,derived,,,
176332663340951,176332663340950,176332663318276,176332663328097,,,derived,,,
176332663340953,176332663340952,176332663318391,176332663328097,,,derived,,,
176332663340955,176332663340954,176332663318392,176332663328097,,,derived,,,
176332663340957,176332663340956,176332663339806,176332663328097,,,derived,,,
176332663341060,176332663341059,176332663318628,176332663328097,,,derived,,,
176332663341085,176332663341084,176332663318724,176332663328097,,,derived,,,
176332663341087,176332663341086,176332663318864,176332663328097,,,derived,,,
176332663341089,176332663341088,176332663318907,176332663328097,,,derived,,,
176332663341091,176332663341090,176332663319792,176332663328097,,,derived,,,
176332663341093,176332663341092,176332663318908,176332663328097,,,derived,,,
176332663341095,176332663341094,176332663319094,176332663328097,,,derived,,,
176332663341097,176332663341096,176332663319095,176332663328097,,,derived,,,
176332663341099,176332663341098,176332663326260,176332663328097,,,derived,,,
176332663341101,176332663341100,176332663321337,176332663328097,,,derived,,,
176332663341103,176332663341102,176332663319192,176332663328097,,,derived,,,
176332663341189,176332663341188,176332663319201,176332663328097,,,derived,,,
176332663341191,176332663341190,176332663319681,176332663328097,,,derived,,,
176332663341193,176332663341192,176332663319779,176332663328097,,,derived,,,
176332663341201,176332663341200,176332663319882,176332663328097,,,derived,,,
176332663341203,176332663341202,176332663319883,176332663328097,,,derived,,,
176332663341205,176332663341204,176332663320024,176332663328097,,,derived,,,
176332663341207,176332663341206,176332663319959,176332663328097,,,derived,,,
176332663341209,176332663341208,176332663318072,176332663328097,,,derived,,,
176332663341211,176332663341210,176332663318190,176332663328097,,,derived,,,
176332663341291,176332663341249,176332663320155,176332663328098,,,derived,,,
176332663341293,176332663341292,176332663320250,176332663328098,,,derived,,,
176332663341295,176332663341294,176332663320374,176332663328098,,,derived,,,
176332663341297,176332663341296,176332663320459,176332663328098,,,derived,,,
176332663341363,176332663341362,176332663320474,176332663328098,,,derived,,,
176332663341486,176332663341468,176332663320760,176332663328098,,,derived,,,
176332663341488,176332663341487,176332663320894,176332663328098,,,derived,,,
176332663341498,176332663341497,176332663320897,176332663328098,,,derived,,,
176332663341577,176332663341576,176332663320983,176332663328098,,,derived,,,
176332663341594,176332663341593,176332663321078,176332663328098,,,derived,,,
176332663341669,176332663341632,176332663321186,176332663328098,,,derived,,,
176332663341689,176332663341688,176332663321295,176332663328098,,,derived,,,
176332663341741,176332663341740,176332663323065,176332663328098,,,derived,,,
176332663341743,176332663341742,176332663321296,176332663328098,,,derived,,,
176332663341745,176332663341744,176332663321391,176332663328098,,,derived,,,
176332663341768,176332663341767,176332663326154,176332663328098,,,derived,,,
176332663341858,176332663341823,176332663325098,176332663328098,,,derived,,,
176332663341894,176332663341893,176332663321597,176332663328098,,,derived,,,
176332663341896,176332663341895,176332663321671,176332663328098,,,derived,,,
176332663341898,176332663341897,176332663321774,176332663328098,,,derived,,,
176332663341900,176332663341899,176332663326055,176332663328098,,,derived,,,
176332663341927,176332663341901,176332663321995,176332663328098,,,derived,,,
176332663341966,176332663341928,176332663322186,176332663328098,,,derived,,,
176332663341968,176332663341967,176332663322091,176332663328098,,,derived,,,
176332663341973,176332663341969,176332663322656,176332663328098,,,derived,,,
176332663342086,176332663342085,176332663322342,176332663328098,,,derived,,,
176332663342096,176332663342095,176332663322312,176332663328098,,,derived,,,
176332663342098,176332663342097,176332663322597,176332663328098,,,derived,,,
176332663342100,176332663342099,176332663322600,176332663328098,,,derived,,,
176332663342102,176332663342101,176332663322778,176332663328098,,,derived,,,
176332663342187,176332663342186,176332663322927,176332663328098,,,derived,,,
176332663342262,176332663342261,176332663323710,176332663328098,,,derived,,,
176332663342292,176332663342291,176332663323181,176332663328098,,,derived,,,
176332663342294,176332663342293,176332663323331,176332663328098,,,derived,,,
176332663342296,176332663342295,176332663323493,176332663328098,,,derived,,,
176332663342357,176332663342311,176332663323494,176332663328098,,,derived,,,
176332663342359,176332663342358,176332663323577,176332663328098,,,derived,,,
176332663342361,176332663342360,176332663323710,176332663328098,,,derived,,,
176332663342363,176332663342362,176332663321141,176332663328098,,,derived,,,
176332663342365,176332663342364,176332663322995,176332663328098,,,derived,,,
176332663342389,176332663342366,176332663320051,176332663328098,,,derived,,,
176332663342391,176332663342390,176332663324020,176332663328098,,,derived,,,
176332663342450,176332663342449,176332663324481,176332663328098,,,derived,,,
176332663342489,176332663342453,176332663325000,176332663328098,,,derived,,,
176332663342491,176332663342490,176332663325046,176332663328098,,,derived,,,
176332663342493,176332663342492,176332663325184,176332663328098,,,derived,,,
176332663342657,176332663342622,176332663325465,176332663328098,,,derived,,,
176332663342662,176332663342658,176332663325774,176332663328098,,,derived,,,
176332663342671,176332663342670,176332663340100,176332663328098,,,derived,,,
176332663342673,176332663342672,176332663325902,176332663328098,,,derived,,,
176332663342779,176332663342752,176332663326096,176332663328098,,,derived,,,
176332663342786,176332663342780,176332663325464,176332663328098,,,derived,,,
176332663342788,176332663342787,176332663322777,176332663328098,,,derived,,,
176332663342871,176332663342835,176332663320155,176332663328098,,,derived,,,
176332663342978,176332663342965,176332663317892,176332663328098,,,derived,,,
176332663342980,176332663342979,176332663326260,176332663328098,,,derived,,,
176332663342982,176332663342981,176332663321337,176332663328098,,,derived,,,
176332663343079,176332663343018,176332663321443,176332663328098,,,derived,,,
176332663343093,176332663343092,176332663321597,176332663328098,,,derived,,,
176332663343154,176332663343153,176332663323710,176332663328098,,,derived,,,
176332663343167,176332663343166,176332663320051,176332663328098,,,derived,,,
176332663343187,176332663343186,176332663321185,176332663328098,,,derived,,,
176332663343189,176332663343188,176332663323495,176332663328098,,,derived,,,
176332663343266,176332663343265,176332663299556,176332663328096,,,derived,,,
176332663343293,176332663343292,176332663298947,176332663328096,,,derived,,,
176332663343366,176332663343365,176332663294994,176332663328096,,,derived,,,
176332663343368,176332663343367,176332663299279,176332663328096,,,derived,,,
176332663343381,176332663343380,176332663295386,176332663328096,,,derived,,,
176332663343383,176332663343382,176332663299959,176332663328096,,,derived,,,
176332663343467,176332663343466,176332663295476,176332663328096,,,derived,,,
176332663343469,176332663343468,176332663295477,176332663328096,,,derived,,,
176332663343488,176332663343470,176332663295635,176332663328096,,,derived,,,
176332663343566,176332663343565,176332663295581,176332663328096,,,derived,,,
176332663343656,176332663343655,176332663295629,176332663328096,,,derived,,,
176332663343696,176332663343695,176332663299491,176332663328096,,,derived,,,
176332663343720,176332663343719,176332663295974,176332663328096,,,derived,,,
176332663343870,176332663343861,176332663296099,176332663328096,,,derived,,,
176332663343990,176332663343962,176332663296478,176332663328096,,,derived,,,
176332663343992,176332663343991,176332663299130,176332663328096,,,derived,,,
176332663344149,176332663344148,176332663296546,176332663328096,,,derived,,,
176332663344267,176332663344266,176332663296721,176332663328096,,,derived,,,
176332663344269,176332663344268,176332663295635,176332663328096,,,derived,,,
176332663344383,176332663344382,176332663296814,176332663328096,,,derived,,,
176332663344385,176332663344384,176332663296994,176332663328096,,,derived,,,
176332663344387,176332663344386,176332663296995,176332663328096,,,derived,,,
176332663344389,176332663344388,176332663297678,176332663328096,,,derived,,,
176332663344391,176332663344390,176332663296997,176332663328096,,,derived,,,
176332663344452,176332663344451,176332663297076,176332663328096,,,derived,,,
176332663344485,176332663344484,176332663297086,176332663328096,,,derived,,,
176332663344487,176332663344486,176332663295635,176332663328096,,,derived,,,
176332663344489,176332663344488,176332663296814,176332663328096,,,derived,,,
176332663344491,176332663344490,176332663297190,176332663328096,,,derived,,,
176332663344493,176332663344492,176332663297257,176332663328096,,,derived,,,
176332663344495,176332663344494,176332663297259,176332663328096,,,derived,,,
176332663344698,176332663344631,176332663297408,176332663328096,,,derived,,,
176332663344700,176332663344699,176332663294857,176332663328096,,,derived,,,
176332663344702,176332663344701,176332663297478,176332663328096,,,derived,,,
176332663344704,176332663344703,176332663297670,176332663328096,,,derived,,,
176332663344706,176332663344705,176332663297676,176332663328096,,,derived,,,
176332663344775,176332663344774,176332663298096,176332663328096,,,derived,,,
176332663344782,176332663344781,176332663298129,176332663328096,,,derived,,,
176332663344833,176332663344805,176332663298187,176332663328096,,,derived,,,
176332663344898,176332663344839,176332663298290,176332663328096,,,derived,,,
176332663344900,176332663344899,176332663298291,176332663328096,,,derived,,,
176332663344902,176332663344901,176332663298296,176332663328096,,,derived,,,
176332663344923,176332663344922,176332663299978,176332663328096,,,derived,,,
176332663344978,176332663344927,176332663298641,176332663328096,,,derived,,,
176332663344980,176332663344979,176332663299689,176332663328096,,,derived,,,
176332663344982,176332663344981,176332663298308,176332663328096,,,derived,,,
